year,state,County,State Code,Deaths,Population
2000,AL,"Lee County, AL",1,16,115092
2000,AL,"Madison County, AL",1,36,276700
2000,AL,"Marshall County, AL",1,11,82231
2000,AL,"Mobile County, AL",1,59,399843
2000,AL,"Montgomery County, AL",1,47,223510
2000,AL,"Morgan County, AL",1,15,111064
2000,AL,"St. Clair County, AL",1,12,64742
2000,AL,"Shelby County, AL",1,20,143293
2000,AL,"Talladega County, AL",1,13,80321
2000,AL,"Tuscaloosa County, AL",1,27,164875
2000,AL,"Walker County, AL",1,17,70713
2000,AK,"Anchorage Borough, AK",2,29,260283
2000,AK,"Kenai Peninsula Borough, AK",2,13,49691
2000,AK,"Matanuska-Susitna Borough, AK",2,11,59322
2000,AK,"Yukon-Koyukuk Census Area, AK",2,10,8444
2000,AZ,"Cochise County, AZ",4,21,117755
2000,AZ,"Coconino County, AZ",4,15,116320
2000,AZ,"Gila County, AZ",4,10,51335
2000,AZ,"Maricopa County, AZ",4,433,3072149
2000,AZ,"Mohave County, AZ",4,54,155032
2000,AZ,"Navajo County, AZ",4,16,97470
2000,AZ,"Pima County, AZ",4,159,843746
2000,AZ,"Pinal County, AZ",4,20,179727
2000,AZ,"Yavapai County, AZ",4,42,167517
2000,AZ,"Yuma County, AZ",4,13,160026
2000,AR,"Baxter County, AR",5,12,38386
2000,AR,"Benton County, AR",5,22,153406
2000,AR,"Crittenden County, AR",5,12,50866
2000,AR,"Garland County, AR",5,19,88068
2000,AR,"Jefferson County, AR",5,15,84278
2000,AR,"Mississippi County, AR",5,11,51979
2000,AR,"Pulaski County, AR",5,59,361474
2000,AR,"Washington County, AR",5,23,157715
2000,AR,"White County, AR",5,15,67165
2000,CA,"Alameda County, CA",6,146,1443741
2000,CA,"Butte County, CA",6,26,203171
2000,CA,"Calaveras County, CA",6,11,40554
2000,CA,"Contra Costa County, CA",6,83,948816
2000,CA,"El Dorado County, CA",6,14,156299
2000,CA,"Fresno County, CA",6,63,799407
2000,CA,"Humboldt County, CA",6,21,126518
2000,CA,"Kern County, CA",6,67,661645
2000,CA,"Los Angeles County, CA",6,1166,9519338
2000,CA,"Marin County, CA",6,10,247289
2000,CA,"Merced County, CA",6,11,210554
2000,CA,"Monterey County, CA",6,31,401762
2000,CA,"Nevada County, CA",6,15,92033
2000,CA,"Orange County, CA",6,141,2846289
2000,CA,"Placer County, CA",6,25,248399
2000,CA,"Riverside County, CA",6,153,1545387
2000,CA,"Sacramento County, CA",6,118,1223499
2000,CA,"San Bernardino County, CA",6,224,1709434
2000,CA,"San Diego County, CA",6,203,2813833
2000,CA,"San Francisco County, CA",6,48,776733
2000,CA,"San Joaquin County, CA",6,48,563598
2000,CA,"San Luis Obispo County, CA",6,17,246681
2000,CA,"San Mateo County, CA",6,24,707161
2000,CA,"Santa Barbara County, CA",6,30,399347
2000,CA,"Santa Clara County, CA",6,66,1682585
2000,CA,"Santa Cruz County, CA",6,25,255602
2000,CA,"Shasta County, CA",6,17,163256
2000,CA,"Solano County, CA",6,35,394542
2000,CA,"Sonoma County, CA",6,23,458614
2000,CA,"Stanislaus County, CA",6,29,446997
2000,CA,"Tulare County, CA",6,32,368021
2000,CA,"Ventura County, CA",6,53,753197
2000,CA,"Yolo County, CA",6,13,168660
2000,CA,"Yuba County, CA",6,11,60219
2000,CO,"Adams County, CO",8,41,363857
2000,CO,"Arapahoe County, CO",8,40,487967
2000,CO,"Boulder County, CO",8,32,291288
2000,CO,"Denver County, CO",8,73,554636
2000,CO,"El Paso County, CO",8,48,516929
2000,CO,"Fremont County, CO",8,11,46145
2000,CO,"Jefferson County, CO",8,37,527056
2000,CO,"Larimer County, CO",8,21,251494
2000,CO,"Mesa County, CO",8,23,116255
2000,CO,"Pueblo County, CO",8,18,141472
2000,CO,"Weld County, CO",8,12,180936
2000,CT,"Fairfield County, CT",9,40,882567
2000,CT,"Hartford County, CT",9,41,857183
2000,CT,"Litchfield County, CT",9,10,182193
2000,CT,"Middlesex County, CT",9,12,155071
2000,CT,"New Haven County, CT",9,58,824008
2000,CT,"New London County, CT",9,10,259088
2000,DE,"Kent County, DE",10,13,126697
2000,DE,"New Castle County, DE",10,30,500265
2000,DC,"District of Columbia, DC",11,149,572059
2000,FL,"Alachua County, FL",12,23,217955
2000,FL,"Bay County, FL",12,22,148217
2000,FL,"Brevard County, FL",12,65,476230
2000,FL,"Broward County, FL",12,142,1623018
2000,FL,"Charlotte County, FL",12,14,141627
2000,FL,"Citrus County, FL",12,25,118085
2000,FL,"Clay County, FL",12,11,140814
2000,FL,"Collier County, FL",12,20,251377
2000,FL,"Duval County, FL",12,108,778879
2000,FL,"Escambia County, FL",12,27,294410
2000,FL,"Hernando County, FL",12,13,130802
2000,FL,"Highlands County, FL",12,17,87366
2000,FL,"Hillsborough County, FL",12,117,998948
2000,FL,"Indian River County, FL",12,12,112947
2000,FL,"Lake County, FL",12,28,210528
2000,FL,"Lee County, FL",12,55,440888
2000,FL,"Leon County, FL",12,21,239452
2000,FL,"Manatee County, FL",12,25,264002
2000,FL,"Marion County, FL",12,35,258916
2000,FL,"Martin County, FL",12,13,126731
2000,FL,"Miami-Dade County, FL",12,195,2253362
2000,FL,"Okaloosa County, FL",12,14,170498
2000,FL,"Okeechobee County, FL",12,13,35910
2000,FL,"Orange County, FL",12,79,896344
2000,FL,"Osceola County, FL",12,11,172493
2000,FL,"Palm Beach County, FL",12,100,1131184
2000,FL,"Pasco County, FL",12,31,344765
2000,FL,"Pinellas County, FL",12,96,921482
2000,FL,"Polk County, FL",12,63,483924
2000,FL,"Putnam County, FL",12,11,70423
2000,FL,"St. Johns County, FL",12,12,123135
2000,FL,"St. Lucie County, FL",12,29,192695
2000,FL,"Santa Rosa County, FL",12,20,117743
2000,FL,"Sarasota County, FL",12,27,325957
2000,FL,"Seminole County, FL",12,24,365196
2000,FL,"Sumter County, FL",12,13,53345
2000,FL,"Volusia County, FL",12,67,443343
2000,GA,"Bibb County, GA",13,28,153887
2000,GA,"Carroll County, GA",13,12,87268
2000,GA,"Chatham County, GA",13,38,232048
2000,GA,"Cherokee County, GA",13,11,141903
2000,GA,"Clarke County, GA",13,10,101489
2000,GA,"Clayton County, GA",13,32,236517
2000,GA,"Cobb County, GA",13,59,607751
2000,GA,"Coweta County, GA",13,13,89215
2000,GA,"DeKalb County, GA",13,86,665865
2000,GA,"Dougherty County, GA",13,11,96065
2000,GA,"Douglas County, GA",13,10,92174
2000,GA,"Floyd County, GA",13,11,90565
2000,GA,"Fulton County, GA",13,156,816006
2000,GA,"Glynn County, GA",13,10,67568
2000,GA,"Gwinnett County, GA",13,63,588448
2000,GA,"Hall County, GA",13,12,139277
2000,GA,"Henry County, GA",13,14,119341
2000,GA,"Houston County, GA",13,16,110765
2000,GA,"Lowndes County, GA",13,10,92115
2000,GA,"Muscogee County, GA",13,25,186291
2000,GA,"Newton County, GA",13,10,62001
2000,GA,"Paulding County, GA",13,13,81678
2000,GA,"Richmond County, GA",13,34,199775
2000,GA,"Spalding County, GA",13,10,58417
2000,GA,"Troup County, GA",13,10,58779
2000,GA,"Whitfield County, GA",13,14,83525
2000,HI,"Hawaii County, HI",15,11,148677
2000,HI,"Honolulu County, HI",15,30,876156
2000,ID,"Ada County, ID",16,23,300904
2000,ID,"Canyon County, ID",16,15,131441
2000,ID,"Kootenai County, ID",16,12,108685
2000,IL,"Champaign County, IL",17,10,179669
2000,IL,"Cook County, IL",17,701,5376741
2000,IL,"DuPage County, IL",17,26,904161
2000,IL,"Kane County, IL",17,23,404119
2000,IL,"Lake County, IL",17,15,644356
2000,IL,"McHenry County, IL",17,13,260077
2000,IL,"Madison County, IL",17,21,258941
2000,IL,"Peoria County, IL",17,13,183433
2000,IL,"St. Clair County, IL",17,32,256082
2000,IL,"Sangamon County, IL",17,15,188951
2000,IL,"Tazewell County, IL",17,10,128485
2000,IL,"Will County, IL",17,33,502266
2000,IL,"Winnebago County, IL",17,28,278418
2000,IN,"Allen County, IN",18,25,331849
2000,IN,"Clark County, IN",18,10,96472
2000,IN,"Delaware County, IN",18,16,118769
2000,IN,"Elkhart County, IN",18,14,182791
2000,IN,"Johnson County, IN",18,10,115209
2000,IN,"Lake County, IN",18,125,484564
2000,IN,"La Porte County, IN",18,18,110106
2000,IN,"Madison County, IN",18,14,133358
2000,IN,"Marion County, IN",18,123,860454
2000,IN,"Porter County, IN",18,14,146798
2000,IN,"St. Joseph County, IN",18,26,265559
2000,IN,"Vanderburgh County, IN",18,19,171922
2000,IN,"Vigo County, IN",18,12,105848
2000,IA,"Linn County, IA",19,13,191701
2000,IA,"Polk County, IA",19,19,374601
2000,IA,"Pottawattamie County, IA",19,14,87704
2000,IA,"Scott County, IA",19,15,158668
2000,KS,"Johnson County, KS",20,24,451086
2000,KS,"Sedgwick County, KS",20,54,452869
2000,KS,"Shawnee County, KS",20,35,169871
2000,KS,"Wyandotte County, KS",20,45,157882
2000,KY,"Christian County, KY",21,10,72265
2000,KY,"Fayette County, KY",21,20,260512
2000,KY,"Floyd County, KY",21,11,42441
2000,KY,"Hardin County, KY",21,10,94174
2000,KY,"Jefferson County, KY",21,98,693604
2000,KY,"Kenton County, KY",21,19,151464
2000,KY,"Laurel County, KY",21,13,52715
2000,KY,"McCracken County, KY",21,13,65514
2000,KY,"Madison County, KY",21,12,70872
2000,KY,"Pike County, KY",21,11,68736
2000,LA,"Ascension Parish, LA",22,14,76627
2000,LA,"Bossier Parish, LA",22,21,98310
2000,LA,"Caddo Parish, LA",22,59,252161
2000,LA,"Calcasieu Parish, LA",22,27,183577
2000,LA,"East Baton Rouge Parish, LA",22,62,412852
2000,LA,"Evangeline Parish, LA",22,11,35434
2000,LA,"Jefferson Parish, LA",22,74,455466
2000,LA,"Lafayette Parish, LA",22,17,190503
2000,LA,"Livingston Parish, LA",22,10,91814
2000,LA,"Orleans Parish, LA",22,199,484674
2000,LA,"Ouachita Parish, LA",22,22,147250
2000,LA,"Rapides Parish, LA",22,11,126337
2000,LA,"St. Charles Parish, LA",22,10,48072
2000,LA,"St. Landry Parish, LA",22,12,87700
2000,LA,"St. Tammany Parish, LA",22,26,191268
2000,LA,"Tangipahoa Parish, LA",22,23,100588
2000,LA,"Vermilion Parish, LA",22,10,53807
2000,LA,"Washington Parish, LA",22,10,43926
2000,ME,"Cumberland County, ME",23,17,265612
2000,ME,"Kennebec County, ME",23,10,117114
2000,ME,"Penobscot County, ME",23,11,144919
2000,ME,"York County, ME",23,14,186742
2000,MD,"Anne Arundel County, MD",24,44,489656
2000,MD,"Baltimore County, MD",24,74,754292
2000,MD,"Carroll County, MD",24,12,150897
2000,MD,"Charles County, MD",24,12,120546
2000,MD,"Frederick County, MD",24,16,195277
2000,MD,"Howard County, MD",24,14,247842
2000,MD,"Montgomery County, MD",24,36,873341
2000,MD,"Prince George's County, MD",24,126,801515
2000,MD,"Baltimore city, MD",24,215,651154
2000,MA,"Bristol County, MA",25,14,534678
2000,MA,"Essex County, MA",25,18,723419
2000,MA,"Hampden County, MA",25,16,456228
2000,MA,"Middlesex County, MA",25,20,1465396
2000,MA,"Norfolk County, MA",25,11,650308
2000,MA,"Plymouth County, MA",25,22,472822
2000,MA,"Suffolk County, MA",25,40,689807
2000,MA,"Worcester County, MA",25,20,750963
2000,MI,"Berrien County, MI",26,11,162453
2000,MI,"Calhoun County, MI",26,17,137985
2000,MI,"Cass County, MI",26,12,51104
2000,MI,"Genesee County, MI",26,58,436141
2000,MI,"Ingham County, MI",26,26,279320
2000,MI,"Jackson County, MI",26,11,158422
2000,MI,"Kalamazoo County, MI",26,22,238603
2000,MI,"Kent County, MI",26,30,574335
2000,MI,"Livingston County, MI",26,14,156951
2000,MI,"Macomb County, MI",26,58,788149
2000,MI,"Marquette County, MI",26,10,64634
2000,MI,"Monroe County, MI",26,11,145945
2000,MI,"Muskegon County, MI",26,19,170200
2000,MI,"Oakland County, MI",26,79,1194156
2000,MI,"Saginaw County, MI",26,22,210039
2000,MI,"Washtenaw County, MI",26,18,322895
2000,MI,"Wayne County, MI",26,459,2061162
2000,MN,"Dakota County, MN",27,14,355904
2000,MN,"Hennepin County, MN",27,76,1116200
2000,MN,"Ramsey County, MN",27,51,511035
2000,MN,"St. Louis County, MN",27,19,200528
2000,MS,"DeSoto County, MS",28,14,107199
2000,MS,"Forrest County, MS",28,12,72604
2000,MS,"Harrison County, MS",28,18,189601
2000,MS,"Hinds County, MS",28,63,250800
2000,MS,"Jackson County, MS",28,17,131420
2000,MS,"Lauderdale County, MS",28,10,78161
2000,MS,"Lee County, MS",28,10,75755
2000,MS,"Leflore County, MS",28,11,37947
2000,MS,"Lowndes County, MS",28,10,61586
2000,MS,"Madison County, MS",28,10,74674
2000,MS,"Panola County, MS",28,10,34274
2000,MS,"Rankin County, MS",28,14,115327
2000,MS,"Washington County, MS",28,12,62977
2000,MO,"Boone County, MO",29,17,135454
2000,MO,"Clay County, MO",29,19,184006
2000,MO,"Greene County, MO",29,18,240391
2000,MO,"Jackson County, MO",29,125,654880
2000,MO,"Jasper County, MO",29,14,104686
2000,MO,"Jefferson County, MO",29,23,198099
2000,MO,"Johnson County, MO",29,10,48258
2000,MO,"Lincoln County, MO",29,10,38944
2000,MO,"St. Charles County, MO",29,26,283883
2000,MO,"St. Louis County, MO",29,97,1016315
2000,MO,"St. Louis city, MO",29,99,348189
2000,MT,"Cascade County, MT",30,14,80357
2000,MT,"Flathead County, MT",30,16,74471
2000,MT,"Missoula County, MT",30,11,95802
2000,MT,"Yellowstone County, MT",30,14,129352
2000,NE,"Douglas County, NE",31,48,463585
2000,NE,"Lancaster County, NE",31,15,250291
2000,NE,"Sarpy County, NE",31,10,122595
2000,NV,"Clark County, NV",32,243,1375765
2000,NV,"Lyon County, NV",32,10,34501
2000,NV,"Washoe County, NV",32,50,339486
2000,NH,"Hillsborough County, NH",33,16,380841
2000,NH,"Merrimack County, NH",33,10,136225
2000,NH,"Rockingham County, NH",33,20,277359
2000,NJ,"Atlantic County, NJ",34,13,252552
2000,NJ,"Bergen County, NJ",34,14,884118
2000,NJ,"Burlington County, NJ",34,20,423394
2000,NJ,"Camden County, NJ",34,33,508932
2000,NJ,"Essex County, NJ",34,86,793633
2000,NJ,"Gloucester County, NJ",34,10,254673
2000,NJ,"Hudson County, NJ",34,21,608975
2000,NJ,"Mercer County, NJ",34,16,350761
2000,NJ,"Middlesex County, NJ",34,19,750162
2000,NJ,"Ocean County, NJ",34,26,510916
2000,NJ,"Passaic County, NJ",34,19,489049
2000,NJ,"Union County, NJ",34,17,522541
2000,NM,"Bernalillo County, NM",35,86,556678
2000,NM,"Chaves County, NM",35,14,61382
2000,NM,"Dona Ana County, NM",35,24,174682
2000,NM,"Eddy County, NM",35,14,51658
2000,NM,"Otero County, NM",35,11,62298
2000,NM,"Rio Arriba County, NM",35,11,41190
2000,NM,"Sandoval County, NM",35,19,89908
2000,NM,"San Juan County, NM",35,14,113801
2000,NM,"San Miguel County, NM",35,14,30126
2000,NM,"Santa Fe County, NM",35,17,129292
2000,NM,"Valencia County, NM",35,11,66152
2000,NY,"Albany County, NY",36,15,294565
2000,NY,"Bronx County, NY",36,142,1332650
2000,NY,"Dutchess County, NY",36,18,280150
2000,NY,"Erie County, NY",36,60,950265
2000,NY,"Herkimer County, NY",36,11,64427
2000,NY,"Kings County, NY",36,213,2465326
2000,NY,"Monroe County, NY",36,61,735343
2000,NY,"Nassau County, NY",36,32,1334544
2000,NY,"New York County, NY",36,75,1537195
2000,NY,"Niagara County, NY",36,15,219846
2000,NY,"Oneida County, NY",36,17,235469
2000,NY,"Onondaga County, NY",36,27,458336
2000,NY,"Orange County, NY",36,14,341367
2000,NY,"Queens County, NY",36,96,2229379
2000,NY,"Richmond County, NY",36,14,443728
2000,NY,"Suffolk County, NY",36,59,1419369
2000,NY,"Wayne County, NY",36,10,93765
2000,NY,"Westchester County, NY",36,25,923459
2000,NC,"Alamance County, NC",37,11,130800
2000,NC,"Brunswick County, NC",37,14,73143
2000,NC,"Buncombe County, NC",37,29,206330
2000,NC,"Burke County, NC",37,15,89148
2000,NC,"Cabarrus County, NC",37,11,131063
2000,NC,"Caldwell County, NC",37,17,77415
2000,NC,"Carteret County, NC",37,11,59383
2000,NC,"Catawba County, NC",37,28,141685
2000,NC,"Cleveland County, NC",37,20,96287
2000,NC,"Columbus County, NC",37,13,54749
2000,NC,"Craven County, NC",37,17,91436
2000,NC,"Cumberland County, NC",37,56,302963
2000,NC,"Davidson County, NC",37,18,147246
2000,NC,"Durham County, NC",37,27,223314
2000,NC,"Forsyth County, NC",37,37,306067
2000,NC,"Gaston County, NC",37,30,190365
2000,NC,"Guilford County, NC",37,53,421048
2000,NC,"Halifax County, NC",37,10,57370
2000,NC,"Harnett County, NC",37,18,91025
2000,NC,"Haywood County, NC",37,13,54033
2000,NC,"Iredell County, NC",37,18,122660
2000,NC,"Johnston County, NC",37,16,121965
2000,NC,"Mecklenburg County, NC",37,96,695454
2000,NC,"Nash County, NC",37,16,87420
2000,NC,"New Hanover County, NC",37,20,160307
2000,NC,"Orange County, NC",37,13,118227
2000,NC,"Pender County, NC",37,10,41082
2000,NC,"Pitt County, NC",37,16,133798
2000,NC,"Randolph County, NC",37,16,130454
2000,NC,"Robeson County, NC",37,39,123339
2000,NC,"Rockingham County, NC",37,22,91928
2000,NC,"Rowan County, NC",37,18,130340
2000,NC,"Rutherford County, NC",37,12,62899
2000,NC,"Stanly County, NC",37,10,58100
2000,NC,"Surry County, NC",37,14,71219
2000,NC,"Union County, NC",37,15,123677
2000,NC,"Wake County, NC",37,43,627846
2000,NC,"Wilkes County, NC",37,12,65632
2000,NC,"Wilson County, NC",37,14,73814
2000,OH,"Allen County, OH",39,11,108473
2000,OH,"Ashtabula County, OH",39,14,102728
2000,OH,"Butler County, OH",39,19,332807
2000,OH,"Clark County, OH",39,14,144742
2000,OH,"Clermont County, OH",39,15,177977
2000,OH,"Cuyahoga County, OH",39,115,1393978
2000,OH,"Franklin County, OH",39,87,1068978
2000,OH,"Hamilton County, OH",39,68,845303
2000,OH,"Lake County, OH",39,16,227511
2000,OH,"Lorain County, OH",39,22,284664
2000,OH,"Lucas County, OH",39,25,455054
2000,OH,"Mahoning County, OH",39,49,257555
2000,OH,"Medina County, OH",39,10,151095
2000,OH,"Montgomery County, OH",39,56,559062
2000,OH,"Muskingum County, OH",39,11,84585
2000,OH,"Portage County, OH",39,11,152061
2000,OH,"Richland County, OH",39,10,128852
2000,OH,"Stark County, OH",39,24,378098
2000,OH,"Summit County, OH",39,39,542899
2000,OH,"Trumbull County, OH",39,17,225116
2000,OK,"Canadian County, OK",40,10,87697
2000,OK,"Cleveland County, OK",40,13,208016
2000,OK,"Comanche County, OK",40,10,114996
2000,OK,"Le Flore County, OK",40,10,48109
2000,OK,"McCurtain County, OK",40,10,34402
2000,OK,"Muskogee County, OK",40,18,69451
2000,OK,"Oklahoma County, OK",40,89,660448
2000,OK,"Pontotoc County, OK",40,10,35143
2000,OK,"Tulsa County, OK",40,76,563299
2000,OR,"Clackamas County, OR",41,24,338391
2000,OR,"Deschutes County, OR",41,14,115367
2000,OR,"Douglas County, OR",41,15,100399
2000,OR,"Jackson County, OR",41,25,181269
2000,OR,"Josephine County, OR",41,17,75726
2000,OR,"Klamath County, OR",41,11,63775
2000,OR,"Lane County, OR",41,41,322959
2000,OR,"Lincoln County, OR",41,14,44479
2000,OR,"Marion County, OR",41,38,284834
2000,OR,"Multnomah County, OR",41,61,660486
2000,OR,"Washington County, OR",41,31,445342
2000,PA,"Allegheny County, PA",42,116,1281666
2000,PA,"Beaver County, PA",42,25,181412
2000,PA,"Berks County, PA",42,51,373638
2000,PA,"Blair County, PA",42,17,129144
2000,PA,"Bucks County, PA",42,28,597635
2000,PA,"Butler County, PA",42,16,174083
2000,PA,"Cambria County, PA",42,16,152598
2000,PA,"Chester County, PA",42,26,433501
2000,PA,"Crawford County, PA",42,13,90366
2000,PA,"Cumberland County, PA",42,23,213674
2000,PA,"Dauphin County, PA",42,21,251798
2000,PA,"Delaware County, PA",42,48,550864
2000,PA,"Erie County, PA",42,15,280843
2000,PA,"Fayette County, PA",42,24,148644
2000,PA,"Franklin County, PA",42,10,129313
2000,PA,"Indiana County, PA",42,14,89605
2000,PA,"Lancaster County, PA",42,28,470658
2000,PA,"Lawrence County, PA",42,16,94643
2000,PA,"Lehigh County, PA",42,26,312090
2000,PA,"Luzerne County, PA",42,29,319250
2000,PA,"Montgomery County, PA",42,44,750097
2000,PA,"Philadelphia County, PA",42,337,1517550
2000,PA,"Schuylkill County, PA",42,11,150336
2000,PA,"Washington County, PA",42,12,202897
2000,PA,"Westmoreland County, PA",42,38,369993
2000,PA,"York County, PA",42,47,381751
2000,RI,"Providence County, RI",44,42,621602
2000,SC,"Aiken County, SC",45,18,142552
2000,SC,"Anderson County, SC",45,27,165740
2000,SC,"Charleston County, SC",45,35,309969
2000,SC,"Chesterfield County, SC",45,11,42768
