year,month,state,state full name,permit,permit_recheck,handgun,long_gun,other,multiple,totals
2009,2009-07,CA,California,25623,0,18555,17211,0,0,61389
2009,2009-07,CO,Colorado,0,0,8577,8285,0,4087,20949
2009,2009-07,CT,Connecticut,9495,0,3273,2502,23,0,15338
2009,2009-07,DE,Delaware,0,0,671,534,9,31,1245
2009,2009-07,DC,District of Columbia,0,0,24,0,0,0,25
2009,2009-07,FL,Florida,0,0,23694,12349,0,1212,38918
2009,2009-07,GA,Georgia,9308,0,6383,4781,82,320,23360
2009,2009-07,GU,Guam,0,0,10,21,2,1,34
2009,2009-07,HI,Hawaii,813,0,0,0,0,0,813
2009,2009-07,ID,Idaho,1518,0,1426,2361,30,91,6207
2009,2009-07,IL,Illinois,33386,0,6742,6733,0,343,47204
2009,2009-07,IN,Indiana,1,0,6953,6249,203,292,14138
2009,2009-07,IA,Iowa,4411,0,29,1747,13,6,6309
2009,2009-07,KS,Kansas,0,0,3648,3510,101,185,8181
2009,2009-07,KY,Kentucky,163417,0,6320,5795,147,389,179312
2009,2009-07,LA,Louisiana,0,0,6784,6226,169,279,15059
2009,2009-07,ME,Maine,0,0,1405,2145,34,64,3847
2009,2009-07,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-07,MD,Maryland,0,0,3445,2749,10,11,6344
2009,2009-07,MA,Massachusetts,2954,0,2181,1422,101,65,6730
2009,2009-07,MI,Michigan,13872,0,1846,7062,125,58,23268
2009,2009-07,MN,Minnesota,6693,0,3775,6199,109,120,17426
2009,2009-07,MS,Mississippi,284,0,3519,3617,59,199,9717
2009,2009-07,MO,Missouri,961,0,10460,8303,168,415,21998
2009,2009-07,MT,Montana,684,0,1846,3103,35,162,7082
2009,2009-07,NE,Nebraska,1601,0,11,1399,6,0,3103
2009,2009-07,NV,Nevada,1071,0,3038,2282,0,196,6908
2009,2009-07,NH,New Hampshire,1371,0,1958,1891,0,5,5239
2009,2009-07,NJ,New Jersey,0,0,2587,1748,0,91,4428
2009,2009-07,NM,New Mexico,600,0,2801,2737,61,145,7168
2009,2009-07,NY,New York,3156,0,4082,8313,184,57,15824
2009,2009-07,NC,North Carolina,12130,0,176,7255,126,112,22884
2009,2009-07,ND,North Dakota,389,0,659,1702,11,32,2933
2009,2009-07,OH,Ohio,0,0,12794,10179,368,492,25287
2009,2009-07,OK,Oklahoma,0,0,6465,5066,141,448,14752
2009,2009-07,OR,Oregon,32,0,5009,5631,0,335,11007
2009,2009-07,PA,Pennsylvania,207,0,0,42530,0,125,42862
2009,2009-07,PR,Puerto Rico,0,0,540,97,5,16,658
2009,2009-07,RI,Rhode Island,0,0,447,399,20,56,922
2009,2009-07,SC,South Carolina,4588,0,5605,3270,65,145,14914
2009,2009-07,SD,South Dakota,0,0,1038,2241,22,73,3652
2009,2009-07,TN,Tennessee,6717,0,11526,7335,0,454,26032
2009,2009-07,TX,Texas,13083,0,23326,20778,584,1219,66285
2009,2009-07,UT,Utah,27412,0,1712,2289,0,105,31518
2009,2009-07,VT,Vermont,0,0,623,780,13,21,1437
2009,2009-07,VI,Virgin Islands,101,0,16,3,0,0,120
2009,2009-07,VA,Virginia,0,0,11029,9065,0,342,20436
2009,2009-07,WA,Washington,5390,0,7218,6415,227,307,21284
2009,2009-07,WV,West Virginia,1,0,3262,3751,56,219,9628
2009,2009-07,WI,Wisconsin,0,0,4128,6078,74,13,10489
2009,2009-07,WY,Wyoming,621,0,992,1355,16,59,3421
2009,2009-06,AL,Alabama,151,0,7909,7335,10,533,18538
2009,2009-06,AK,Alaska,0,0,1773,2140,4,171,4419
2009,2009-06,AZ,Arizona,6687,0,5878,4908,15,428,18953
2009,2009-06,AR,Arkansas,5298,0,3636,3427,3,226,14489
2009,2009-06,CA,California,24176,0,20060,18949,0,0,63190
2009,2009-06,CO,Colorado,0,0,8963,8582,0,6582,24127
2009,2009-06,CT,Connecticut,10548,0,3588,2709,4,34,16887
2009,2009-06,DE,Delaware,0,0,668,599,0,51,1318
2009,2009-06,DC,District of Columbia,0,0,27,1,0,0,28
2009,2009-06,FL,Florida,0,0,23275,12448,0,1177,38505
2009,2009-06,GA,Georgia,11430,0,6330,4656,2,348,24872
2009,2009-06,GU,Guam,0,0,22,22,0,1,45
2009,2009-06,HI,Hawaii,758,0,0,0,0,0,758
2009,2009-06,ID,Idaho,1867,0,1508,2626,4,115,6798
2009,2009-06,IL,Illinois,37686,0,6907,7155,0,378,52126
2009,2009-06,IN,Indiana,7,0,6842,6285,15,479,14038
2009,2009-06,IA,Iowa,4741,0,38,1771,1,10,6646
2009,2009-06,KS,Kansas,0,0,3713,3404,4,297,7979
2009,2009-06,KY,Kentucky,161497,0,5800,5457,10,474,175957
2009,2009-06,LA,Louisiana,0,0,6370,5462,7,368,13579
2009,2009-06,ME,Maine,0,0,1443,2052,2,85,3763
2009,2009-06,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-06,MD,Maryland,0,0,3552,2772,0,20,6453
2009,2009-06,MA,Massachusetts,3562,0,2256,1502,7,159,7487
2009,2009-06,MI,Michigan,14856,0,1865,7054,13,174,24233
2009,2009-06,MN,Minnesota,7232,0,4287,6008,5,223,18162
2009,2009-06,MS,Mississippi,244,0,3116,3043,10,241,8359
2009,2009-06,MO,Missouri,1181,0,10835,7823,9,549,21868
2009,2009-06,MT,Montana,682,0,1873,3699,3,176,7541
2009,2009-06,NE,Nebraska,1955,0,6,1354,0,5,3379
2009,2009-06,NV,Nevada,1073,0,3372,2687,0,245,7695
2009,2009-06,NH,New Hampshire,1078,0,1897,1902,0,13,4896
2009,2009-06,NJ,New Jersey,0,0,2815,1827,0,95,4739
2009,2009-06,NM,New Mexico,691,0,3028,3015,4,200,7762
2009,2009-06,NY,New York,2723,0,4358,8854,15,232,16193
2009,2009-06,NC,North Carolina,13322,0,179,7067,9,267,23591
2009,2009-06,ND,North Dakota,728,0,697,1700,1,50,3289
2009,2009-06,OH,Ohio,0,0,12529,10182,14,864,24817
2009,2009-06,OK,Oklahoma,0,0,6100,4876,5,513,13868
2009,2009-06,OR,Oregon,27,0,5518,6207,0,375,12127
2009,2009-06,PA,Pennsylvania,167,0,1,43184,0,76,43428
2009,2009-06,PR,Puerto Rico,0,0,507,130,0,26,663
2009,2009-06,RI,Rhode Island,0,0,533,443,1,95,1072
2009,2009-06,SC,South Carolina,5060,0,4802,2857,3,197,13977
2009,2009-06,SD,South Dakota,0,0,1064,2369,0,105,3786
2009,2009-06,TN,Tennessee,5112,0,10816,7062,0,445,23435
2009,2009-06,TX,Texas,16043,0,23978,21010,39,1642,69421
2009,2009-06,UT,Utah,13928,0,2271,2773,0,120,19092
2009,2009-06,VT,Vermont,0,0,619,683,1,46,1349
2009,2009-06,VI,Virgin Islands,154,0,14,1,0,0,169
2009,2009-06,VA,Virginia,0,0,9000,7836,0,270,17106
2009,2009-06,WA,Washington,6437,0,7632,7044,17,558,23229
2009,2009-06,WV,West Virginia,0,0,3231,3760,5,286,9232
2009,2009-06,WI,Wisconsin,0,0,4239,6027,5,84,10519
2009,2009-06,WY,Wyoming,778,0,1170,1739,2,83,4118
2009,2009-05,AL,Alabama,0,0,8829,7878,0,559,20277
2009,2009-05,AK,Alaska,0,0,1941,2470,0,161,4878
2009,2009-05,AZ,Arizona,4031,0,7009,5248,0,486,17837
2009,2009-05,AR,Arkansas,3257,0,4031,3860,0,237,13435
2009,2009-05,CA,California,22686,0,21720,19881,0,0,64304
2009,2009-05,CO,Colorado,0,0,9610,9227,0,8758,27595
2009,2009-05,CT,Connecticut,10229,0,3635,3014,0,89,16972
2009,2009-05,DE,Delaware,0,0,783,594,0,62,1439
2009,2009-05,DC,District of Columbia,0,0,29,0,0,0,29
2009,2009-05,FL,Florida,0,0,24856,13363,0,1195,40976
2009,2009-05,GA,Georgia,9835,0,7119,5205,0,371,24765
2009,2009-05,GU,Guam,0,0,10,26,0,2,38
2009,2009-05,HI,Hawaii,897,0,0,0,0,0,897
2009,2009-05,ID,Idaho,1426,0,1741,2880,0,160,6886
2009,2009-05,IL,Illinois,48578,0,7541,7609,0,321,64049
2009,2009-05,IN,Indiana,3,0,8333,6790,0,612,16093
2009,2009-05,IA,Iowa,5292,0,32,1948,0,10,7354
2009,2009-05,KS,Kansas,0,0,4307,3791,0,339,9031
2009,2009-05,KY,Kentucky,158624,0,6539,6080,0,545,174703
2009,2009-05,LA,Louisiana,0,0,7143,5617,0,405,14561
2009,2009-05,ME,Maine,0,0,1511,2124,0,100,3948
2009,2009-05,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-05,MD,Maryland,0,0,3379,2803,0,11,6328
2009,2009-05,MA,Massachusetts,3652,0,2374,1611,0,189,7827
2009,2009-05,MI,Michigan,15319,0,2111,8051,0,202,25954
2009,2009-05,MN,Minnesota,7583,0,4924,6387,0,283,19636
2009,2009-05,MS,Mississippi,166,0,3774,3415,0,243,9488
2009,2009-05,MO,Missouri,1107,0,11593,8533,0,660,23401
2009,2009-05,MT,Montana,722,0,2204,3943,0,207,8190
2009,2009-05,NE,Nebraska,1735,0,11,1383,0,5,3211
2009,2009-05,NV,Nevada,786,0,3797,2834,0,268,8004
2009,2009-05,NH,New Hampshire,1329,0,2160,1962,0,4,5463
2009,2009-05,NJ,New Jersey,0,0,2763,1721,0,83,4567
2009,2009-05,NM,New Mexico,568,0,3168,3093,0,244,7901
2009,2009-05,NY,New York,2294,0,4331,9477,0,292,16415
2009,2009-05,NC,North Carolina,14534,0,202,7918,0,273,25730
2009,2009-05,ND,North Dakota,1183,0,786,1924,0,54,4078
2009,2009-05,OH,Ohio,0,0,14248,10629,0,917,27137
2009,2009-05,OK,Oklahoma,0,0,7570,5803,0,622,16353
2009,2009-05,OR,Oregon,34,0,5738,7930,0,384,14086
2009,2009-05,PA,Pennsylvania,170,0,0,45521,0,113,45804
2009,2009-05,PR,Puerto Rico,0,0,488,127,0,22,637
2009,2009-05,RI,Rhode Island,0,0,583,438,0,137,1158
2009,2009-05,SC,South Carolina,5717,0,5536,3346,0,238,15961
2009,2009-05,SD,South Dakota,0,0,1150,2289,0,89,3769
2009,2009-05,TN,Tennessee,5054,0,12170,7862,0,420,25506
2009,2009-05,TX,Texas,11048,0,28423,23739,0,2028,71891
2009,2009-05,UT,Utah,10498,0,2470,3024,0,127,16119
2009,2009-05,VT,Vermont,0,0,708,823,0,33,1564
2009,2009-05,VI,Virgin Islands,140,0,20,2,0,0,162
2009,2009-05,VA,Virginia,0,0,10908,8602,0,301,19811
2009,2009-05,WA,Washington,7250,0,8910,8677,0,661,27031
2009,2009-05,WV,West Virginia,2,0,3579,3950,0,325,10016
2009,2009-05,WI,Wisconsin,0,0,4679,6934,0,93,11864
2009,2009-05,WY,Wyoming,626,0,1350,1811,0,91,4202
2009,2009-04,AL,Alabama,0,0,9679,8461,0,629,21322
2009,2009-04,AK,Alaska,0,0,2336,2870,0,253,5775
2009,2009-04,AZ,Arizona,3935,0,8879,6398,0,618,20896
2009,2009-04,AR,Arkansas,7089,0,5244,4822,0,259,19326
2009,2009-04,CA,California,25886,0,24726,22698,0,0,73315
2009,2009-04,CO,Colorado,0,0,12388,11862,0,6027,30277
2009,2009-04,CT,Connecticut,11699,0,4332,3404,0,111,19564
2009,2009-04,DE,Delaware,0,0,934,749,0,53,1736
2009,2009-04,DC,District of Columbia,0,0,34,0,0,0,34
2009,2009-04,FL,Florida,0,0,29375,16392,0,1430,48761
2009,2009-04,GA,Georgia,13120,0,8918,6194,0,430,30714
2009,2009-04,GU,Guam,0,0,24,16,0,0,40
2009,2009-04,HI,Hawaii,1013,0,0,0,0,0,1013
2009,2009-04,ID,Idaho,2171,0,2423,4005,0,158,9396
2009,2009-04,IL,Illinois,62868,0,9711,9588,0,504,82671
2009,2009-04,IN,Indiana,0,0,9930,9257,0,693,20245
2009,2009-04,IA,Iowa,7503,0,43,3095,0,29,10764
2009,2009-04,KS,Kansas,0,0,5445,5135,0,450,11607
2009,2009-04,KY,Kentucky,155509,0,7815,8338,0,633,174987
2009,2009-04,LA,Louisiana,0,0,8819,6601,0,499,17171
2009,2009-04,ME,Maine,0,0,2138,2683,0,138,5148
2009,2009-04,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-04,MD,Maryland,0,0,4728,3590,0,22,8445
2009,2009-04,MA,Massachusetts,4225,0,2868,1973,0,170,9236
2009,2009-04,MI,Michigan,20672,0,2654,10888,0,240,34713
2009,2009-04,MN,Minnesota,11506,0,7629,11122,0,421,31130
2009,2009-04,MS,Mississippi,296,0,4591,4297,0,280,11131
2009,2009-04,MO,Missouri,1487,0,14959,11949,0,840,30743
2009,2009-04,MT,Montana,962,0,2467,4290,0,228,9076
2009,2009-04,NE,Nebraska,3498,0,14,1887,0,8,5495
2009,2009-04,NV,Nevada,1425,0,4693,4154,0,311,10912
2009,2009-04,NH,New Hampshire,1523,0,2723,2710,0,3,6975
2009,2009-04,NJ,New Jersey,0,0,3059,1919,0,81,5060
2009,2009-04,NM,New Mexico,157,0,3551,3862,0,304,8676
2009,2009-04,NY,New York,3191,0,5407,12724,0,389,21727
2009,2009-04,NC,North Carolina,19077,0,200,9250,0,323,31413
2009,2009-04,ND,North Dakota,1128,0,1078,2285,0,93,4714
2009,2009-04,OH,Ohio,0,0,18925,13879,0,1221,35416
2009,2009-04,OK,Oklahoma,0,0,9943,8107,0,773,21163
2009,2009-04,OR,Oregon,47,0,7488,8956,0,489,16980
2009,2009-04,PA,Pennsylvania,205,0,2,59477,0,122,59806
2009,2009-04,PR,Puerto Rico,0,0,513,116,0,24,653
2009,2009-04,RI,Rhode Island,0,0,734,579,0,156,1469
2009,2009-04,SC,South Carolina,5977,0,7036,3894,0,267,18209
2009,2009-04,SD,South Dakota,0,0,1837,3342,0,131,5533
2009,2009-04,TN,Tennessee,1624,0,14262,9547,0,570,26003
2009,2009-04,TX,Texas,5368,0,34759,27916,0,2362,76844
2009,2009-04,UT,Utah,20635,0,3479,3783,0,155,28052
2009,2009-04,VT,Vermont,0,0,820,1254,0,55,2129
2009,2009-04,VI,Virgin Islands,185,0,25,3,0,0,213
2009,2009-04,VA,Virginia,0,0,14750,10959,0,394,26103
2009,2009-04,WA,Washington,9982,0,10692,9498,0,766,32498
2009,2009-04,WV,West Virginia,42,0,4707,5147,0,340,12237
2009,2009-04,WI,Wisconsin,0,0,7041,12200,0,165,19575
2009,2009-04,WY,Wyoming,899,0,1525,2107,0,106,4931
2009,2009-03,AL,Alabama,0,0,12222,12307,0,738,27949
2009,2009-03,AK,Alaska,0,0,2063,2564,0,216,5140
2009,2009-03,AZ,Arizona,3754,0,9136,6920,0,719,21766
2009,2009-03,AR,Arkansas,4120,0,6679,6223,0,289,19172
2009,2009-03,CA,California,20810,0,25647,25791,0,0,72248
2009,2009-03,CO,Colorado,0,0,13812,13380,0,4875,32067
2009,2009-03,CT,Connecticut,12767,0,4862,4072,0,166,21879
2009,2009-03,DE,Delaware,0,0,1016,961,0,54,2031
2009,2009-03,DC,District of Columbia,0,0,40,0,0,0,40
2009,2009-03,FL,Florida,0,0,33030,19076,0,1665,55646
2009,2009-03,GA,Georgia,16919,0,12007,8976,0,580,40635
2009,2009-03,GU,Guam,0,0,10,17,0,0,27
2009,2009-03,HI,Hawaii,1086,0,0,0,0,0,1086
2009,2009-03,ID,Idaho,2675,0,2885,4852,0,226,11281
2009,2009-03,IL,Illinois,48193,0,11271,12079,0,523,72066
2009,2009-03,IN,Indiana,3,0,13079,11272,0,962,25741
2009,2009-03,IA,Iowa,8919,0,62,4418,0,22,13542
2009,2009-03,KS,Kansas,0,0,6893,6182,0,497,14201
2009,2009-03,KY,Kentucky,152669,0,9861,9571,0,720,175314
2009,2009-03,LA,Louisiana,0,0,10781,8223,0,643,21067
2009,2009-03,ME,Maine,0,0,2445,2998,0,203,5782
2009,2009-03,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-03,MD,Maryland,0,0,5564,4027,0,24,9733
2009,2009-03,MA,Massachusetts,4170,0,3372,2355,0,223,10135
2009,2009-03,MI,Michigan,22034,0,3089,13122,0,279,38803
2009,2009-03,MN,Minnesota,12861,0,7683,11212,0,470,32695
2009,2009-03,MS,Mississippi,254,0,5391,5577,0,319,13189
2009,2009-03,MO,Missouri,1471,0,18212,14060,0,1034,36214
2009,2009-03,MT,Montana,998,0,2914,4365,0,284,9600
2009,2009-03,NE,Nebraska,3629,0,10,2343,0,18,6092
2009,2009-03,NV,Nevada,1156,0,5254,4424,0,311,11536
2009,2009-03,NH,New Hampshire,1715,0,2819,2824,0,8,7376
2009,2009-03,NJ,New Jersey,0,0,3011,2150,0,103,5266
2009,2009-03,NM,New Mexico,636,0,4384,4491,0,366,10757
2009,2009-03,NY,New York,3443,0,5447,13506,0,378,22794
2009,2009-03,NC,North Carolina,22455,0,265,12004,0,391,37632
2009,2009-03,ND,North Dakota,476,0,1033,2134,0,75,3846
2009,2009-03,OH,Ohio,0,0,22991,15972,0,1474,41762
2009,2009-03,OK,Oklahoma,0,0,10104,8493,0,790,21680
2009,2009-03,OR,Oregon,151,0,9003,11134,0,618,20906
2009,2009-03,PA,Pennsylvania,282,0,4,69206,0,182,69675
2009,2009-03,PR,Puerto Rico,0,0,588,117,0,22,727
2009,2009-03,RI,Rhode Island,0,0,781,621,0,155,1557
2009,2009-03,SC,South Carolina,4718,0,8144,5443,0,320,19681
2009,2009-03,SD,South Dakota,0,0,1944,3512,0,119,5776
2009,2009-03,TN,Tennessee,4698,0,17333,12230,0,638,34899
2009,2009-03,TX,Texas,22322,0,39711,30837,0,2779,102372
2009,2009-03,UT,Utah,9925,0,3825,4437,0,215,18402
2009,2009-03,VT,Vermont,0,0,1057,1324,0,75,2456
2009,2009-03,VI,Virgin Islands,152,0,23,4,0,0,179
2009,2009-03,VA,Virginia,0,0,15879,12574,0,470,28923
2009,2009-03,WA,Washington,9768,0,12231,11231,0,981,35861
2009,2009-03,WV,West Virginia,0,0,5468,5967,0,363,13698
2009,2009-03,WI,Wisconsin,0,0,8549,15092,0,28,23863
2009,2009-03,WY,Wyoming,842,0,1900,2447,0,114,5594
2009,2009-02,AL,Alabama,0,0,13196,12349,0,765,30391
2009,2009-02,AK,Alaska,0,0,1927,2192,0,225,4652
2009,2009-02,AZ,Arizona,3340,0,9097,6842,0,627,21423
2009,2009-02,AR,Arkansas,3456,0,7254,6875,0,450,21434
2009,2009-02,CA,California,20599,0,21699,20438,0,0,62736
2009,2009-02,CO,Colorado,0,0,12676,11917,0,4596,29189
2009,2009-02,CT,Connecticut,10969,0,4552,3581,0,157,19264
2009,2009-02,DE,Delaware,0,0,1050,793,0,43,1886
2009,2009-02,DC,District of Columbia,0,0,40,0,0,0,40
2009,2009-02,FL,Florida,0,0,31718,18854,0,1417,53862
2009,2009-02,GA,Georgia,15704,0,14544,9694,0,692,44226
2009,2009-02,GU,Guam,0,0,18,16,0,0,34
2009,2009-02,HI,Hawaii,792,0,0,0,0,0,792
2009,2009-02,ID,Idaho,2009,0,2716,3887,0,229,9851
2009,2009-02,IL,Illinois,39158,0,9434,9809,0,537,58938
2009,2009-02,IN,Indiana,7,0,12371,10320,0,756,24131
2009,2009-02,IA,Iowa,7450,0,39,3526,0,15,11199
2009,2009-02,KS,Kansas,0,0,6095,5784,0,493,13268
2009,2009-02,KY,Kentucky,148056,0,10137,9677,0,902,173104
2009,2009-02,LA,Louisiana,0,0,10891,8192,0,571,21639
2009,2009-02,ME,Maine,0,0,1965,2301,0,160,4676
2009,2009-02,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-02,MD,Maryland,0,0,4732,4308,0,26,9271
2009,2009-02,MA,Massachusetts,3518,0,2790,1723,0,198,8230
2009,2009-02,MI,Michigan,18315,0,2616,10944,0,255,32473
2009,2009-02,MN,Minnesota,8984,0,5961,7939,0,338,23895
2009,2009-02,MS,Mississippi,282,0,6683,6465,0,416,16599
2009,2009-02,MO,Missouri,1076,0,17405,13693,0,1053,35664
2009,2009-02,MT,Montana,847,0,2427,3740,0,258,8799
2009,2009-02,NE,Nebraska,3178,0,10,2141,0,13,5475
2009,2009-02,NV,Nevada,1041,0,4777,3495,0,323,10154
2009,2009-02,NH,New Hampshire,1044,0,2567,2285,0,1,5910
2009,2009-02,NJ,New Jersey,0,0,2444,1799,0,94,4343
2009,2009-02,NM,New Mexico,374,0,4453,4332,0,345,10875
2009,2009-02,NY,New York,2378,0,4576,11605,0,337,18910
2009,2009-02,NC,North Carolina,21758,0,317,13072,0,489,39872
2009,2009-02,ND,North Dakota,350,0,1043,2042,0,79,3682
2009,2009-02,OH,Ohio,0,0,21117,14200,0,1540,38939
2009,2009-02,OK,Oklahoma,0,0,11205,8972,0,889,24547
2009,2009-02,OR,Oregon,29,0,7981,9473,0,580,18063
2009,2009-02,PA,Pennsylvania,203,0,0,57150,0,191,57544
2009,2009-02,PR,Puerto Rico,0,0,507,89,0,13,609
2009,2009-02,RI,Rhode Island,0,0,671,551,0,133,1355
2009,2009-02,SC,South Carolina,3390,0,9482,5907,0,384,20958
2009,2009-02,SD,South Dakota,0,0,1767,3402,0,124,5614
2009,2009-02,TN,Tennessee,2027,0,18514,12519,0,741,33801
2009,2009-02,TX,Texas,9276,0,42121,31716,0,2854,96192
2009,2009-02,UT,Utah,7240,0,4319,4384,0,194,16137
2009,2009-02,VT,Vermont,0,0,1050,1182,0,82,2314
2009,2009-02,VI,Virgin Islands,106,0,18,2,0,0,126
2009,2009-02,VA,Virginia,0,0,16705,12591,0,467,29763
2009,2009-02,WA,Washington,8783,0,11418,10296,0,835,33303
2009,2009-02,WV,West Virginia,0,0,5511,5859,0,445,15097
2009,2009-02,WI,Wisconsin,0,0,6283,10441,0,6,17025
2009,2009-02,WY,Wyoming,542,0,1701,2272,0,124,5050
2009,2009-01,AL,Alabama,0,0,12280,12563,0,777,29770
2009,2009-01,AK,Alaska,0,0,1783,1959,0,217,4227
2009,2009-01,AZ,Arizona,3329,0,8304,6642,0,563,20293
2009,2009-01,AR,Arkansas,2839,0,5567,6446,0,365,17819
2009,2009-01,CA,California,29229,0,21603,21205,0,0,72039
2009,2009-01,CO,Colorado,1,0,12325,11576,0,4291,28193
2009,2009-01,CT,Connecticut,10731,0,4130,3506,0,151,18593
2009,2009-01,DE,Delaware,0,0,971,848,0,41,1860
2009,2009-01,DC,District of Columbia,0,0,33,1,0,0,34
2009,2009-01,FL,Florida,0,0,29351,18574,0,1384,51169
2009,2009-01,GA,Georgia,15218,0,11415,9324,0,543,39703
2009,2009-01,GU,Guam,0,0,22,30,0,2,54
2009,2009-01,HI,Hawaii,894,0,0,0,0,0,894
2009,2009-01,ID,Idaho,1940,0,2404,3506,0,219,8903
2009,2009-01,IL,Illinois,43131,0,9012,9485,0,440,62068
2009,2009-01,IN,Indiana,0,0,11648,10284,0,790,23196
2009,2009-01,IA,Iowa,8498,0,35,3305,0,33,11987
2009,2009-01,KS,Kansas,0,0,6488,6418,0,471,14131
2009,2009-01,KY,Kentucky,145120,0,8922,8631,0,875,167035
2009,2009-01,LA,Louisiana,0,0,9366,10487,0,584,22219
2009,2009-01,ME,Maine,0,0,1721,2195,0,116,4200
2009,2009-01,MP,Mariana Islands,0,0,0,0,0,0,0
2009,2009-01,MD,Maryland,0,0,4456,4108,0,14,8734
2009,2009-01,MA,Massachusetts,4421,0,2570,1820,0,149,8960
2009,2009-01,MI,Michigan,17672,0,2403,9604,0,221,30182
2009,2009-01,MN,Minnesota,9279,0,5561,7035,0,375,22768
2009,2009-01,MS,Mississippi,230,0,5456,7611,0,349,16201
2009,2009-01,MO,Missouri,1015,0,15627,12613,0,939,32110
2009,2009-01,MT,Montana,863,0,2056,3049,0,244,7519
2009,2009-01,NE,Nebraska,3215,0,8,2366,0,12,5702
2009,2009-01,NV,Nevada,1209,0,4663,3623,0,294,10224
2009,2009-01,NH,New Hampshire,1411,0,2444,2279,0,15,6165
2009,2009-01,NJ,New Jersey,0,0,2216,1915,0,85,4216
2009,2009-01,NM,New Mexico,538,0,3759,3966,0,299,9635
2009,2009-01,NY,New York,2514,0,4512,11128,0,222,18383
2009,2009-01,NC,North Carolina,21064,0,268,13042,0,413,38538
2009,2009-01,ND,North Dakota,282,0,888,2140,0,64,3523
2009,2009-01,OH,Ohio,0,0,17698,12963,0,1254,33593
2009,2009-01,OK,Oklahoma,0,0,9907,8648,0,814,22098
2009,2009-01,OR,Oregon,100,0,7610,8616,0,473,16799
2009,2009-01,PA,Pennsylvania,222,0,0,54359,0,114,54695
2009,2009-01,PR,Puerto Rico,0,0,538,78,0,9,625
2009,2009-01,RI,Rhode Island,0,0,642,506,0,139,1287
2009,2009-01,SC,South Carolina,3143,0,7516,5355,0,308,17818
2009,2009-01,SD,South Dakota,0,0,1689,3345,0,141,5447
2009,2009-01,TN,Tennessee,2224,0,16542,12075,0,664,31505
2009,2009-01,TX,Texas,6031,0,36799,33028,0,2554,86835
2009,2009-01,UT,Utah,19495,0,4608,4488,0,218,28809
2009,2009-01,VT,Vermont,0,0,726,832,0,61,1619
2009,2009-01,VI,Virgin Islands,158,0,24,1,0,0,183
2009,2009-01,VA,Virginia,0,0,14276,12469,0,388,27133
2009,2009-01,WA,Washington,8578,0,10586,9757,0,826,31526
2009,2009-01,WV,West Virginia,0,0,4401,5499,0,407,13020
2009,2009-01,WI,Wisconsin,0,0,5678,8160,0,9,14071
2009,2009-01,WY,Wyoming,461,0,1666,2011,0,99,4553
2008,2008-12,AL,Alabama,0,0,15385,26683,0,818,46244
2008,2008-12,AK,Alaska,0,0,2712,3796,0,271,7000
2008,2008-12,AZ,Arizona,3210,0,10123,10513,0,685,25682
2008,2008-12,AR,Arkansas,2914,0,7059,14108,0,329,26498
2008,2008-12,CA,California,27135,0,24309,26068,0,0,77512
2008,2008-12,CO,Colorado,0,0,14749,17812,0,3055,35616
2008,2008-12,CT,Connecticut,8651,0,3747,4425,0,116,17341
2008,2008-12,DE,Delaware,0,0,978,1581,0,81,2640
2008,2008-12,DC,District of Columbia,0,0,44,0,0,0,44
2008,2008-12,FL,Florida,0,0,33392,29358,0,1451,65826
2008,2008-12,GA,Georgia,13885,0,14062,21198,0,713,52322
2008,2008-12,GU,Guam,0,0,23,33,0,0,56
2008,2008-12,HI,Hawaii,1048,0,0,0,0,0,1050
2008,2008-12,ID,Idaho,1939,0,3165,5862,0,175,11791
2008,2008-12,IL,Illinois,45910,0,9701,13434,0,581,69626
2008,2008-12,IN,Indiana,0,0,11452,16061,0,650,28526
2008,2008-12,IA,Iowa,8003,0,51,6248,0,26,14456
2008,2008-12,KS,Kansas,0,0,6395,10157,0,494,17742
2008,2008-12,KY,Kentucky,135943,0,11915,18364,0,803,169865
2008,2008-12,LA,Louisiana,0,0,13354,25588,0,659,41168
2008,2008-12,ME,Maine,0,0,1814,3503,0,148,5621
2008,2008-12,MP,Mariana Islands,0,0,0,0,0,0,0
2008,2008-12,MD,Maryland,0,0,4756,6398,0,16,11296
2008,2008-12,MA,Massachusetts,4527,0,2369,2119,0,174,9196
2008,2008-12,MI,Michigan,19454,0,2411,16079,0,222,38404
2008,2008-12,MN,Minnesota,7340,0,5993,10590,0,359,24662
2008,2008-12,MS,Mississippi,244,0,6655,19709,0,463,29392
2008,2008-12,MO,Missouri,926,0,17072,20694,0,1014,41123
2008,2008-12,MT,Montana,644,0,2561,5621,0,191,9977
2008,2008-12,NE,Nebraska,3708,0,19,4946,0,6,8761
2008,2008-12,NV,Nevada,1137,0,5944,5638,0,382,13454
2008,2008-12,NH,New Hampshire,1339,0,2292,2504,0,11,6154
2008,2008-12,NJ,New Jersey,0,0,1834,2694,0,90,4621
2008,2008-12,NM,New Mexico,524,0,4884,6680,0,317,13260
2008,2008-12,NY,New York,2526,0,4197,16496,0,225,23454
